시점,자치구역번호,조출생률,고령인구비율,청년 순이동수,사업체수,문화시설 개수,학원수 (개),수강인원 (명),소멸위험지수,단계
201205,6,9.79,9.2,375,47350.66667,13.0,1982.0,127893.0,1.666,안정
201206,6,9.79,9.2,249,47472.58333,13.0,1982.0,127893.0,1.666,안정
201207,6,9.67,9.2,-732,47594.5,13.0,1982.0,127893.0,1.666,안정
201208,6,9.77,9.3,-1134,47716.41667,13.0,1982.0,127893.0,1.666,안정
201209,6,10.66,9.3,-68,47838.33333,13.0,1982.0,127893.0,1.666,안정
201210,6,10.02,9.3,-3,47960.25,13.0,1982.0,127893.0,1.666,안정
201211,6,10.21,9.3,224,48082.16667,13.0,1982.0,127893.0,1.666,안정
201212,6,8.8,9.4,-720,48204.08333,13.0,1982.0,127893.0,1.666,안정
201301,6,11.08,9.4,606,48326.0,13.0,1982.0,127893.0,1.558,안정
201302,6,10.38,9.5,520,48568.08333,13.0,2128.0,134228.0,1.558,안정
201303,6,9.33,9.5,-111,48810.16667,13.0,2128.0,134228.0,1.558,안정
201304,6,9.7,9.5,78,49052.25,13.0,2128.0,134228.0,1.558,안정
201305,6,8.78,9.6,-26,49294.33333,13.0,2128.0,134228.0,1.558,안정
201306,6,8.8,9.6,53,49536.41667,13.0,2128.0,134228.0,1.558,안정
201307,6,9.19,9.6,-229,49778.5,13.0,2128.0,134228.0,1.558,안정
201308,6,9.32,9.7,34,50020.58333,13.0,2128.0,134228.0,1.558,안정
201309,6,9.68,9.7,-173,50262.66667,13.0,2128.0,134228.0,1.558,안정
201310,6,9.23,9.7,360,50504.75,13.0,2128.0,134228.0,1.558,안정
201311,6,8.53,9.8,102,50746.83333,13.0,2128.0,134228.0,1.558,안정
201312,6,7.53,9.8,-903,50988.91667,13.0,2128.0,134228.0,1.558,안정
201401,6,10.23,9.9,38,51231.0,13.0,2128.0,134228.0,1.458,양호
201402,6,10.62,9.9,145,51309.5,13.0,2134.0,132349.0,1.458,양호
201403,6,9.26,10,-7,51388.0,13.0,2134.0,132349.0,1.458,양호
201404,6,9.73,10,-325,51466.5,13.0,2134.0,132349.0,1.458,양호
201405,6,8.97,10,-644,51545.0,13.0,2134.0,132349.0,1.458,양호
201406,6,8.6,10.1,-353,51623.5,13.0,2134.0,132349.0,1.458,양호
201407,6,8.97,10.1,42,51702.0,13.0,2134.0,132349.0,1.458,양호
201408,6,8.86,10.2,-722,51780.5,13.0,2134.0,132349.0,1.458,양호
201409,6,9.45,10.2,-1147,51859.0,13.0,2134.0,132349.0,1.458,양호
201410,6,8.83,10.2,-1485,51937.5,13.0,2134.0,132349.0,1.458,양호
201411,6,8.56,10.3,-1559,52016.0,13.0,2134.0,132349.0,1.458,양호
201412,6,8.01,10.3,-2821,52094.5,13.0,2134.0,132349.0,1.458,양호
201501,6,10.41,10.4,-1103,52173.0,11.0,2208.0,132252.0,1.362,양호
201502,6,9.81,10.5,-2499,52391.58333,11.0,2208.0,132252.0,1.362,양호
201503,6,10.12,10.5,-2079,52610.16667,11.0,2208.0,132252.0,1.362,양호
201504,6,9.51,10.6,-1405,52828.75,11.0,2208.0,132252.0,1.362,양호
201505,6,9.06,10.6,-1432,53047.33333,11.0,2208.0,132252.0,1.362,양호
201506,6,9.06,10.6,-1497,53265.91667,11.0,2208.0,132252.0,1.362,양호
201507,6,9.0,10.7,-1163,53484.5,11.0,2208.0,132252.0,1.362,양호
201508,6,8.5,10.7,-1787,53703.08333,11.0,2208.0,132252.0,1.362,양호
201509,6,9.01,10.8,-1329,53921.66667,11.0,2208.0,132252.0,1.362,양호
201510,6,9.0,10.8,-1716,54140.25,11.0,2208.0,132252.0,1.362,양호
201511,6,8.37,10.9,-1765,54358.83333,11.0,2208.0,132252.0,1.362,양호
201512,6,7.33,10.9,-2841,54577.41667,11.0,2208.0,132252.0,1.362,양호
201601,6,8.83,10.9,-1161,54796.0,15.0,2218.0,131046.0,1.282,양호
201602,6,8.83,11,-840,54913.5,15.0,2218.0,131046.0,1.282,양호
201603,6,9.4,11,-1146,55031.0,15.0,2218.0,131046.0,1.282,양호
201604,6,8.73,11,-803,55148.5,15.0,2218.0,131046.0,1.282,양호
201605,6,8.01,11.1,-963,55266.0,15.0,2218.0,131046.0,1.282,양호
201606,6,8.53,11.1,-931,55383.5,15.0,2218.0,131046.0,1.282,양호
201607,6,8.15,11.1,-478,55501.0,15.0,2218.0,131046.0,1.282,양호
201608,6,8.1,11.2,-678,55618.5,15.0,2218.0,131046.0,1.282,양호
201609,6,8.96,11.2,-516,55736.0,15.0,2218.0,131046.0,1.282,양호
201610,6,7.73,11.3,-929,55853.5,15.0,2218.0,131046.0,1.282,양호
201611,6,7.26,11.3,-806,55971.0,15.0,2218.0,131046.0,1.282,양호
201612,6,6.67,11.3,-1380,56088.5,15.0,2218.0,131046.0,1.282,양호
201701,6,7.9,11.4,-333,56206.0,16.0,2168.0,128662.0,1.204,양호
201702,6,8.87,11.5,-906,56233.0,16.0,2168.0,128662.0,1.204,양호
201703,6,8.07,11.5,-2037,56260.0,16.0,2168.0,128662.0,1.204,양호
201704,6,7.43,11.6,-1104,56287.0,16.0,2168.0,128662.0,1.204,양호
201705,6,7.1,11.7,-2202,56314.0,16.0,2168.0,128662.0,1.204,양호
201706,6,7.04,11.7,-1738,56341.0,16.0,2168.0,128662.0,1.204,양호
201707,6,7.3,11.8,-920,56368.0,16.0,2168.0,128662.0,1.204,양호
201708,6,7.49,11.8,-920,56395.0,16.0,2168.0,128662.0,1.204,양호
201709,6,7.14,11.9,-742,56422.0,16.0,2168.0,128662.0,1.204,양호
201710,6,6.43,11.9,-1239,56449.0,16.0,2168.0,128662.0,1.204,양호
201711,6,6.3,12,-1751,56476.0,16.0,2168.0,128662.0,1.204,양호
201712,6,5.94,12,-2283,56503.0,16.0,2168.0,128662.0,1.204,양호
201801,6,7.4,12.1,-1044,56530.0,15.0,2167.0,128689.0,1.126,양호
201802,6,7.0,12.1,-2319,56784.58333,15.0,2167.0,128689.0,1.126,양호
201803,6,6.5,12.2,-1828,57039.16667,15.0,2167.0,128689.0,1.126,양호
201804,6,6.5,12.3,-1746,57293.75,15.0,2167.0,128689.0,1.126,양호
201805,6,6.8,12.3,-1196,57548.33333,15.0,2167.0,128689.0,1.126,양호
201806,6,6.5,12.4,-574,57802.91667,15.0,2167.0,128689.0,1.126,양호
201807,6,6.0,12.4,-99,58057.5,15.0,2167.0,128689.0,1.126,양호
201808,6,6.0,12.5,-919,58312.08333,15.0,2167.0,128689.0,1.126,양호
201809,6,5.8,12.5,-797,58566.66667,15.0,2167.0,128689.0,1.126,양호
201810,6,5.6,12.6,-1232,58821.25,15.0,2167.0,128689.0,1.126,양호
201811,6,6.2,12.6,-1106,59075.83333,15.0,2167.0,128689.0,1.126,양호
201812,6,5.2,12.7,-1893,59330.41667,15.0,2167.0,128689.0,1.126,양호
201901,6,6.6,12.7,-1308,59585.0,16.0,2159.0,180089.0,1.04,양호
201902,6,6.3,12.8,-1284,58886.75,16.0,2159.0,180089.0,1.04,양호
201903,6,6.5,12.9,-1193,58188.5,16.0,2159.0,180089.0,1.04,양호
201904,6,6.1,12.9,-1230,57490.25,16.0,2159.0,180089.0,1.04,양호
201905,6,5.8,13,-1255,56792.0,16.0,2159.0,180089.0,1.04,양호
201906,6,5.6,13.1,-1549,56093.75,16.0,2159.0,180089.0,1.04,양호
201907,6,5.4,13.1,-1343,55395.5,16.0,2159.0,180089.0,1.04,양호
201908,6,5.3,13.2,-1315,54697.25,16.0,2159.0,180089.0,1.04,양호
201909,6,5.5,13.3,-1009,53999.0,16.0,2159.0,180089.0,1.04,양호
201910,6,5.5,13.3,-1242,53300.75,16.0,2159.0,180089.0,1.04,양호
201911,6,5.3,13.4,-1556,52602.5,16.0,2159.0,180089.0,1.04,양호
201912,6,4.8,13.5,-2058,51904.25,16.0,2159.0,180089.0,1.04,양호
202001,6,5.9,13.6,-714,51206.0,16.0,2086.0,218304.0,0.958,주의
202002,6,5.8,13.7,-1059,51277.83333,16.0,2086.0,218304.0,0.958,주의
202003,6,5.3,13.8,-1323,51349.66667,16.0,2086.0,218304.0,0.958,주의
202004,6,5.1,13.9,-230,51421.5,16.0,2086.0,218304.0,0.958,주의
202005,6,5.1,13.9,230,51493.33333,16.0,2086.0,218304.0,0.958,주의
202006,6,5.0,14,-894,51565.16667,16.0,2086.0,218304.0,0.958,주의
202007,6,4.5,14,-833,51637.0,16.0,2086.0,218304.0,0.958,주의
202008,6,5.1,14.1,-865,51708.83333,16.0,2086.0,218304.0,0.958,주의
202009,6,5.4,14.2,-400,51780.66667,16.0,2086.0,218304.0,0.958,주의
202010,6,4.9,14.2,-1494,51852.5,16.0,2086.0,218304.0,0.958,주의
202011,6,4.9,14.3,-1568,51924.33333,16.0,2086.0,218304.0,0.958,주의
202012,6,4.4,14.4,-1947,51996.16667,16.0,2086.0,218304.0,0.958,주의
202101,6,5.4,14.5,-537,52068.0,16.0,2210.0,262784.0,0.832,주의
202102,6,5.3,14.6,-1234,52387.83333,16.0,2210.0,262784.0,0.832,주의
202103,6,5.8,14.6,-1274,52707.66667,16.0,2210.0,262784.0,0.832,주의
202104,6,5.5,14.7,-828,53027.5,16.0,2210.0,262784.0,0.832,주의
202105,6,5.1,14.8,-517,53347.33333,16.0,2210.0,262784.0,0.832,주의
202106,6,5.4,14.8,-1126,53667.16667,16.0,2210.0,262784.0,0.832,주의
202107,6,5.1,14.9,-848,53987.0,16.0,2210.0,262784.0,0.832,주의
202108,6,4.8,15,-608,54306.83333,16.0,2210.0,262784.0,0.832,주의
202109,6,5.3,15,401,54626.66667,16.0,2210.0,262784.0,0.832,주의
202110,6,4.8,15.1,-815,54946.5,16.0,2210.0,262784.0,0.832,주의
202111,6,4.7,15.2,-399,55266.33333,16.0,2210.0,262784.0,0.832,주의
202112,6,4.1,15.2,-1146,55586.16667,16.0,2210.0,262784.0,0.832,주의
202201,6,5.9,15.3,-854,55906.0,16.0,2235.0,324293.0,,
202202,6,5.9,15.4,-340,58712.44094,16.0,2235.0,324293.0,,
202203,6,5.2,15.5,-577,58810.67774,16.0,2235.0,324293.0,,
202204,6,5.3,15.5,-324,58908.91453,16.0,2235.0,324293.0,,
202205,6,5.0,15.6,-318,59007.15133,16.0,2235.0,324293.0,,
202206,6,4.8,15.7,-487,59105.38813,16.0,2235.0,324293.0,,
202207,6,5.0,15.7,-217,59203.62493,16.0,2235.0,324293.0,,
202208,6,6.3,15.8,424,59301.86172,16.0,2235.0,324293.0,,
202209,6,5.9,15.9,-185,59400.09852,16.0,2235.0,324293.0,,
202210,6,5.4,16,310,59498.33532,16.0,2235.0,324293.0,,
202211,6,5.1,16,44,59596.57212,16.0,2235.0,324293.0,,
202212,6,4.2,16.1,-472,59694.80891,16.0,2235.0,324293.0,,
202301,6,5.6,16.2,-86,59793.04571,,2224.0,351010.0,,
202302,6,5.9,16.3,122,59891.28251,,2224.0,351010.0,,
202303,6,5.4,16.3,-324,59989.51931,,2224.0,351010.0,,
202304,6,5.1,16.4,-274,60087.75611,,2224.0,351010.0,,
202305,6,5.1,16.5,63,60185.9929,,2224.0,351010.0,,
202306,6,4.9,16.5,-98,60284.2297,,2224.0,351010.0,,
202307,6,5.0,16.6,-234,60382.4665,,2224.0,351010.0,,
202308,6,5.0,16.7,38,60480.7033,,2224.0,351010.0,,
202309,6,4.4,16.7,-98,60578.94009,,2224.0,351010.0,,
202310,6,4.7,16.8,-411,60677.17689,,2224.0,351010.0,,
202311,6,4.8,16.9,-455,60775.41369,,2224.0,351010.0,,
202312,6,4.1,17,-717,60873.65049,,2224.0,351010.0,,
202401,6,5.8,17.1,-530,60971.88728,,2223.0,389492.0,,
202402,6,4.9,17.1,137,61070.12408,,2223.0,389492.0,,
200802,7,10.64,6.1,582,29356.0,10.0,2113.0,116084.0,2.53,안정
200803,7,10.69,6.1,175,29396.0,10.0,2113.0,116084.0,2.53,안정
200804,7,10.63,6.1,462,29436.0,10.0,2113.0,116084.0,2.53,안정
200805,7,9.66,6.2,311,29476.0,10.0,2113.0,116084.0,2.53,안정
200806,7,9.8,6.2,323,29516.0,10.0,2113.0,116084.0,2.53,안정
200807,7,10.03,6.2,281,29556.0,10.0,2113.0,116084.0,2.53,안정
200808,7,9.78,6.2,285,29596.0,10.0,2113.0,116084.0,2.53,안정
200809,7,11.06,6.2,94,29636.0,10.0,2113.0,116084.0,2.53,안정
200810,7,10.7,6.2,534,29676.0,10.0,2113.0,116084.0,2.53,안정
200811,7,9.77,6.3,76,29716.0,10.0,2113.0,116084.0,2.53,안정
200812,7,9.01,6.3,115,29756.0,10.0,2113.0,116084.0,2.53,안정
200901,7,11.13,6.3,-4,29796.0,16.0,2113.0,116084.0,2.35,안정
200902,7,11.08,6.3,-934,29864.83333,16.0,2257.0,118385.0,2.35,안정
200903,7,10.31,6.4,-635,29933.66667,16.0,2257.0,118385.0,2.35,안정
200904,7,9.85,6.4,-149,30002.5,16.0,2257.0,118385.0,2.35,안정
200905,7,9.85,6.4,-212,30071.33333,16.0,2257.0,118385.0,2.35,안정
200906,7,9.5,6.4,-179,30140.16667,16.0,2257.0,118385.0,2.35,안정
200907,7,9.15,6.5,-377,30209.0,16.0,2257.0,118385.0,2.35,안정
200908,7,9.47,6.5,-640,30277.83333,16.0,2257.0,118385.0,2.35,안정
200909,7,10.37,6.5,-647,30346.66667,16.0,2257.0,118385.0,2.35,안정
200910,7,9.59,6.5,-357,30415.5,16.0,2257.0,118385.0,2.35,안정
200911,7,9.82,6.6,-304,30484.33333,16.0,2257.0,118385.0,2.35,안정
200912,7,8.87,6.6,-593,30553.16667,16.0,2257.0,118385.0,2.35,안정
201001,7,10.78,6.6,-356,30622.0,12.0,2257.0,118385.0,2.19,안정
201002,7,10.45,6.6,-1124,30747.41667,12.0,2317.0,109041.0,2.19,안정
201003,7,10.29,6.7,-1145,30872.83333,12.0,2317.0,109041.0,2.19,안정
201004,7,10.41,6.7,-340,30998.25,12.0,2317.0,109041.0,2.19,안정
201005,7,8.66,6.7,-17,31123.66667,12.0,2317.0,109041.0,2.19,안정
201006,7,9.43,6.7,-204,31249.08333,12.0,2317.0,109041.0,2.19,안정
201007,7,9.56,6.8,-206,31374.5,12.0,2317.0,109041.0,2.19,안정
201008,7,9.92,6.8,-534,31499.91667,12.0,2317.0,109041.0,2.19,안정
201009,7,11.64,6.8,-345,31625.33333,12.0,2317.0,109041.0,2.19,안정
201010,7,11.45,6.8,115,31750.75,12.0,2317.0,109041.0,2.19,안정
201011,7,10.87,6.8,251,31876.16667,12.0,2317.0,109041.0,2.19,안정
201012,7,9.52,6.8,380,32001.58333,12.0,2317.0,109041.0,2.19,안정
201101,7,12.01,6.8,416,32127.0,17.0,2317.0,109041.0,2.06,안정
201102,7,10.85,6.8,-295,32237.08333,17.0,2316.0,107005.0,2.06,안정
201103,7,11.51,6.9,-19,32347.16667,17.0,2316.0,107005.0,2.06,안정
201104,7,10.96,6.9,52,32457.25,17.0,2316.0,107005.0,2.06,안정
201105,7,10.01,6.9,-89,32567.33333,17.0,2316.0,107005.0,2.06,안정
201106,7,9.81,6.9,665,32677.41667,17.0,2316.0,107005.0,2.06,안정
201107,7,9.85,6.9,6,32787.5,17.0,2316.0,107005.0,2.06,안정
201108,7,9.85,7,-34,32897.58333,17.0,2316.0,107005.0,2.06,안정
201109,7,10.37,7,326,33007.66667,17.0,2316.0,107005.0,2.06,안정
201110,7,9.62,7,663,33117.75,17.0,2316.0,107005.0,2.06,안정
201111,7,9.95,7.1,168,33227.83333,17.0,2316.0,107005.0,2.06,안정
201112,7,8.6,7.1,13,33337.91667,17.0,2316.0,107005.0,2.06,안정
201201,7,11.11,7.1,443,33448.0,19.0,2316.0,107005.0,1.93,안정
201202,7,11.24,7.2,-57,33614.0,19.0,2416.0,106803.0,1.93,안정
201203,7,11.66,7.2,305,33780.0,19.0,2416.0,106803.0,1.93,안정
201204,7,11.28,7.2,1002,33946.0,19.0,2416.0,106803.0,1.93,안정
201205,7,9.89,7.3,362,34112.0,19.0,2416.0,106803.0,1.93,안정
201206,7,9.91,7.3,-255,34278.0,19.0,2416.0,106803.0,1.93,안정
201207,7,10.12,7.3,-66,34444.0,19.0,2416.0,106803.0,1.93,안정
201208,7,10.96,7.3,308,34610.0,19.0,2416.0,106803.0,1.93,안정
201209,7,11.59,7.4,329,34776.0,19.0,2416.0,106803.0,1.93,안정
201210,7,11.23,7.4,762,34942.0,19.0,2416.0,106803.0,1.93,안정
201211,7,10.96,7.4,769,35108.0,19.0,2416.0,106803.0,1.93,안정
201212,7,8.83,7.5,104,35274.0,19.0,2416.0,106803.0,1.93,안정
201301,7,11.68,7.5,211,35440.0,19.0,2416.0,106803.0,1.79,안정
201302,7,10.62,7.6,-230,35578.41667,19.0,2346.0,112850.0,1.79,안정
201303,7,10.1,7.6,1040,35716.83333,19.0,2346.0,112850.0,1.79,안정
201304,7,10.33,7.6,-75,35855.25,19.0,2346.0,112850.0,1.79,안정
201305,7,9.61,7.7,71,35993.66667,19.0,2346.0,112850.0,1.79,안정
201306,7,8.6,7.7,191,36132.08333,19.0,2346.0,112850.0,1.79,안정
201307,7,9.7,7.7,175,36270.5,19.0,2346.0,112850.0,1.79,안정
201308,7,9.59,7.8,899,36408.91667,19.0,2346.0,112850.0,1.79,안정
201309,7,10.57,7.8,-426,36547.33333,19.0,2346.0,112850.0,1.79,안정
201310,7,9.7,7.8,-48,36685.75,19.0,2346.0,112850.0,1.79,안정
201311,7,9.49,7.9,412,36824.16667,19.0,2346.0,112850.0,1.79,안정
201312,7,8.79,7.9,87,36962.58333,19.0,2346.0,112850.0,1.79,안정
201401,7,11.04,8,154,37101.0,20.0,2346.0,112850.0,1.67,안정
201402,7,11.24,8,-185,37178.5,20.0,2495.0,126353.0,1.67,안정
201403,7,10.18,8,-10,37256.0,20.0,2495.0,126353.0,1.67,안정
201404,7,10.82,8.1,324,37333.5,20.0,2495.0,126353.0,1.67,안정
201405,7,10.04,8.1,374,37411.0,20.0,2495.0,126353.0,1.67,안정
201406,7,9.16,8.1,167,37488.5,20.0,2495.0,126353.0,1.67,안정
201407,7,9.55,8.2,42,37566.0,20.0,2495.0,126353.0,1.67,안정
201408,7,9.63,8.2,158,37643.5,20.0,2495.0,126353.0,1.67,안정
201409,7,10.38,8.2,149,37721.0,20.0,2495.0,126353.0,1.67,안정
201410,7,10.1,8.3,5,37798.5,20.0,2495.0,126353.0,1.67,안정
201411,7,9.19,8.3,1982,37876.0,20.0,2495.0,126353.0,1.67,안정
201412,7,8.91,8.3,-374,37953.5,20.0,2495.0,126353.0,1.67,안정
201501,7,11.18,8.4,273,38031.0,21.0,2649.0,139980.0,1.56,안정
201502,7,10.64,8.4,-428,38171.75,21.0,2649.0,139980.0,1.56,안정
201503,7,10.69,8.5,564,38312.5,21.0,2649.0,139980.0,1.56,안정
201504,7,10.96,8.5,140,38453.25,21.0,2649.0,139980.0,1.56,안정
201505,7,9.74,8.6,-397,38594.0,21.0,2649.0,139980.0,1.56,안정
201506,7,9.92,8.6,-464,38734.75,21.0,2649.0,139980.0,1.56,안정
201507,7,10.87,8.6,-115,38875.5,21.0,2649.0,139980.0,1.56,안정
201508,7,8.98,8.7,-242,39016.25,21.0,2649.0,139980.0,1.56,안정
201509,7,9.87,8.7,-233,39157.0,21.0,2649.0,139980.0,1.56,안정
201510,7,9.77,8.7,1477,39297.75,21.0,2649.0,139980.0,1.56,안정
201511,7,9.25,8.8,456,39438.5,21.0,2649.0,139980.0,1.56,안정
201512,7,9.19,8.8,-1111,39579.25,21.0,2649.0,139980.0,1.56,안정
201601,7,10.01,8.8,-456,39720.0,19.0,2632.0,138346.0,1.47,양호
201602,7,10.07,8.9,-947,39734.66667,19.0,2632.0,138346.0,1.47,양호
201603,7,10.15,8.9,-737,39749.33333,19.0,2632.0,138346.0,1.47,양호
201604,7,10.19,9,-619,39764.0,19.0,2632.0,138346.0,1.47,양호
201605,7,9.65,9,-452,39778.66667,19.0,2632.0,138346.0,1.47,양호
201606,7,8.72,9,-536,39793.33333,19.0,2632.0,138346.0,1.47,양호
201607,7,8.9,9.1,-583,39808.0,19.0,2632.0,138346.0,1.47,양호
201608,7,9.09,9.1,-593,39822.66667,19.0,2632.0,138346.0,1.47,양호
201609,7,10.19,9.1,-648,39837.33333,19.0,2632.0,138346.0,1.47,양호
201610,7,9.29,9.2,-368,39852.0,19.0,2632.0,138346.0,1.47,양호
201611,7,8.58,9.2,-724,39866.66667,19.0,2632.0,138346.0,1.47,양호
201612,7,7.46,9.3,-959,39881.33333,19.0,2632.0,138346.0,1.47,양호
201701,7,9.45,9.3,-1073,39896.0,18.0,2600.0,145468.0,1.36,양호
201702,7,8.35,9.4,-2073,39896.33333,18.0,2600.0,145468.0,1.36,양호
201703,7,8.97,9.5,-1503,39896.66667,18.0,2600.0,145468.0,1.36,양호
201704,7,8.87,9.6,-773,39897.0,18.0,2600.0,145468.0,1.36,양호
201705,7,7.76,9.6,-1021,39897.33333,18.0,2600.0,145468.0,1.36,양호
201706,7,7.52,9.7,-789,39897.66667,18.0,2600.0,145468.0,1.36,양호
201707,7,7.68,9.7,-963,39898.0,18.0,2600.0,145468.0,1.36,양호
201708,7,8.33,9.8,-1486,39898.33333,18.0,2600.0,145468.0,1.36,양호
201709,7,8.2,9.9,-957,39898.66667,18.0,2600.0,145468.0,1.36,양호
201710,7,7.99,9.9,-261,39899.0,18.0,2600.0,145468.0,1.36,양호
201711,7,7.69,10,-583,39899.33333,18.0,2600.0,145468.0,1.36,양호
201712,7,6.14,10,-435,39899.66667,18.0,2600.0,145468.0,1.36,양호
201801,7,8.2,10.1,-747,39900.0,22.0,2535.0,143749.0,1.24,양호
201802,7,7.5,10.1,-1547,40087.75,22.0,2535.0,143749.0,1.24,양호
201803,7,8.1,10.2,-1371,40275.5,22.0,2535.0,143749.0,1.24,양호
201804,7,7.6,10.3,-1061,40463.25,22.0,2535.0,143749.0,1.24,양호
201805,7,7.0,10.3,-986,40651.0,22.0,2535.0,143749.0,1.24,양호
201806,7,6.9,10.4,-1319,40838.75,22.0,2535.0,143749.0,1.24,양호
201807,7,6.9,10.4,-1015,41026.5,22.0,2535.0,143749.0,1.24,양호
201808,7,7.1,10.5,-1180,41214.25,22.0,2535.0,143749.0,1.24,양호
201809,7,6.9,10.5,-859,41402.0,22.0,2535.0,143749.0,1.24,양호
201810,7,6.8,10.6,-834,41589.75,22.0,2535.0,143749.0,1.24,양호
201811,7,6.6,10.7,-872,41777.5,22.0,2535.0,143749.0,1.24,양호
201812,7,5.3,10.7,-863,41965.25,22.0,2535.0,143749.0,1.24,양호
201901,7,7.8,10.8,-1065,42153.0,24.0,2303.0,211571.0,1.13,양호
201902,7,7.2,10.9,-1245,41533.58333,24.0,2303.0,211571.0,1.13,양호
201903,7,6.8,10.9,-1186,40914.16667,24.0,2303.0,211571.0,1.13,양호
201904,7,7.2,11,-816,40294.75,24.0,2303.0,211571.0,1.13,양호
201905,7,6.5,11.1,-872,39675.33333,24.0,2303.0,211571.0,1.13,양호
201906,7,6.2,11.1,-594,39055.91667,24.0,2303.0,211571.0,1.13,양호
201907,7,6.3,11.2,-615,38436.5,24.0,2303.0,211571.0,1.13,양호
201908,7,6.1,11.3,-764,37817.08333,24.0,2303.0,211571.0,1.13,양호
201909,7,6.4,11.3,-633,37197.66667,24.0,2303.0,211571.0,1.13,양호
201910,7,6.8,11.4,-704,36578.25,24.0,2303.0,211571.0,1.13,양호
201911,7,6.3,11.5,-635,35958.83333,24.0,2303.0,211571.0,1.13,양호
201912,7,5.5,11.5,-1043,35339.41667,24.0,2303.0,211571.0,1.13,양호
202001,7,7.3,11.6,-1135,34720.0,24.0,2351.0,411791.0,1.0,양호
202002,7,5.7,11.8,-1470,34822.25,24.0,2351.0,411791.0,1.0,양호
202003,7,6.1,11.9,-1319,34924.5,24.0,2351.0,411791.0,1.0,양호
202004,7,6.4,12,-648,35026.75,24.0,2351.0,411791.0,1.0,양호
202005,7,5.7,12.1,-1062,35129.0,24.0,2351.0,411791.0,1.0,양호
202006,7,5.3,12.1,-1065,35231.25,24.0,2351.0,411791.0,1.0,양호
202007,7,6.2,12.2,-943,35333.5,24.0,2351.0,411791.0,1.0,양호
202008,7,5.7,12.3,-1245,35435.75,24.0,2351.0,411791.0,1.0,양호
202009,7,6.0,12.4,-1138,35538.0,24.0,2351.0,411791.0,1.0,양호
202010,7,5.5,12.4,-873,35640.25,24.0,2351.0,411791.0,1.0,양호
202011,7,5.0,12.5,-1292,35742.5,24.0,2351.0,411791.0,1.0,양호
202012,7,4.9,12.6,-1394,35844.75,24.0,2351.0,411791.0,1.0,양호
202101,7,5.9,12.7,-744,35947.0,24.0,2479.0,460044.0,0.8,주의
202102,7,5.8,12.8,-2484,36105.08333,24.0,2479.0,460044.0,0.8,주의
202103,7,5.8,12.9,-2232,36263.16667,24.0,2479.0,460044.0,0.8,주의
202104,7,5.8,13,-1140,36421.25,24.0,2479.0,460044.0,0.8,주의
202105,7,5.5,13.1,-1093,36579.33333,24.0,2479.0,460044.0,0.8,주의
202106,7,5.6,13.1,-900,36737.41667,24.0,2479.0,460044.0,0.8,주의
202107,7,5.4,13.2,-753,36895.5,24.0,2479.0,460044.0,0.8,주의
202108,7,5.5,13.3,-1365,37053.58333,24.0,2479.0,460044.0,0.8,주의
202109,7,5.6,13.4,-1336,37211.66667,24.0,2479.0,460044.0,0.8,주의
202110,7,5.3,13.5,-736,37369.75,24.0,2479.0,460044.0,0.8,주의
202111,7,4.9,13.5,-65,37527.83333,24.0,2479.0,460044.0,0.8,주의
202112,7,4.3,13.6,-826,37685.91667,24.0,2479.0,460044.0,0.8,주의
202201,7,5.5,13.7,-521,37844.0,24.0,2542.0,471433.0,,
202202,7,5.4,13.9,-1641,40704.36841,24.0,2542.0,471433.0,,
202203,7,5.5,14,-1294,40761.02506,24.0,2542.0,471433.0,,
202204,7,5.1,14,-638,40817.68172,24.0,2542.0,471433.0,,
202205,7,4.4,14.1,-609,40874.33837,24.0,2542.0,471433.0,,
202206,7,4.8,14.2,-868,40930.99503,24.0,2542.0,471433.0,,
202207,7,4.6,14.3,-896,40987.65169,24.0,2542.0,471433.0,,
202208,7,4.8,14.4,-1179,41044.30834,24.0,2542.0,471433.0,,
202209,7,5.4,14.5,-548,41100.965,24.0,2542.0,471433.0,,
202210,7,4.7,14.6,-489,41157.62166,24.0,2542.0,471433.0,,
202211,7,4.5,14.7,-327,41214.27831,24.0,2542.0,471433.0,,
202212,7,3.5,14.7,-526,41270.93497,24.0,2542.0,471433.0,,
202301,7,5.6,14.9,-563,41327.59162,,2566.0,471967.0,,
202302,7,5.1,15,-1372,41384.24828,,2566.0,471967.0,,
202303,7,5.2,15.1,-906,41440.90494,,2566.0,471967.0,,
202304,7,4.6,15.2,-591,41497.56159,,2566.0,471967.0,,
202305,7,4.6,15.3,-670,41554.21825,,2566.0,471967.0,,
202306,7,4.0,15.3,-371,41610.87491,,2566.0,471967.0,,
202307,7,4.3,15.4,-598,41667.53156,,2566.0,471967.0,,
202308,7,4.5,15.5,-776,41724.18822,,2566.0,471967.0,,
202309,7,4.8,15.6,-262,41780.84487,,2566.0,471967.0,,
202310,7,4.4,15.7,-6,41837.50153,,2566.0,471967.0,,
202311,7,4.2,15.8,-98,41894.15819,,2566.0,471967.0,,
202312,7,4.1,15.9,-2,41950.81484,,2566.0,471967.0,,
202401,7,5.0,16,-189,42007.4715,,2586.0,481261.0,,
202402,7,5.0,16.1,-1142,42064.12816,,2586.0,481261.0,,
200802,8,,,,3358.333333,12.0,2586.0,481261.0,0.79,주의
201209,8,10.2,15.7,1391,7977.25,12.0,2586.0,481261.0,0.79,주의
