시점,자치구역번호,문화시설 개수,학원수 (개),수강인원 (명),소멸위험지수,단계
201606,4,58,2924,199116,1.138,양호
201607,4,58,2924,199116,1.138,양호
201608,4,58,2924,199116,1.138,양호
201609,4,58,2924,199116,1.138,양호
201610,4,58,2924,199116,1.138,양호
201611,4,58,2924,199116,1.138,양호
201612,4,58,2924,199116,1.138,양호
201701,4,58,2831,192170,1.074,양호
201702,4,58,2831,192170,1.074,양호
201703,4,58,2831,192170,1.074,양호
201704,4,58,2831,192170,1.074,양호
201705,4,58,2831,192170,1.074,양호
201706,4,58,2831,192170,1.074,양호
201707,4,58,2831,192170,1.074,양호
201708,4,58,2831,192170,1.074,양호
201709,4,58,2831,192170,1.074,양호
201710,4,58,2831,192170,1.074,양호
201711,4,58,2831,192170,1.074,양호
201712,4,58,2831,192170,1.074,양호
201801,4,55,3338,235579,1.008,양호
201802,4,55,3338,235579,1.008,양호
201803,4,55,3338,235579,1.008,양호
201804,4,55,3338,235579,1.008,양호
201805,4,55,3338,235579,1.008,양호
201806,4,55,3338,235579,1.008,양호
201807,4,55,3338,235579,1.008,양호
201808,4,55,3338,235579,1.008,양호
201809,4,55,3338,235579,1.008,양호
201810,4,55,3338,235579,1.008,양호
201811,4,55,3338,235579,1.008,양호
201812,4,55,3338,235579,1.008,양호
201901,4,56,3198,225909,0.942,주의
201902,4,56,3198,225909,0.942,주의
201903,4,56,3198,225909,0.942,주의
201904,4,56,3198,225909,0.942,주의
201905,4,56,3198,225909,0.942,주의
201906,4,56,3198,225909,0.942,주의
201907,4,56,3198,225909,0.942,주의
201908,4,56,3198,225909,0.942,주의
201909,4,56,3198,225909,0.942,주의
201910,4,56,3198,225909,0.942,주의
201911,4,56,3198,225909,0.942,주의
201912,4,56,3198,225909,0.942,주의
202001,4,59,3167,242434,0.868,주의
202002,4,59,3167,242434,0.868,주의
202003,4,59,3167,242434,0.868,주의
202004,4,59,3167,242434,0.868,주의
202005,4,59,3167,242434,0.868,주의
202006,4,59,3167,242434,0.868,주의
202007,4,59,3167,242434,0.868,주의
202008,4,59,3167,242434,0.868,주의
202009,4,59,3167,242434,0.868,주의
202010,4,59,3167,242434,0.868,주의
202011,4,59,3167,242434,0.868,주의
202012,4,59,3167,242434,0.868,주의
202101,4,60,3209,237307,0.738,주의
202102,4,60,3209,237307,0.738,주의
202103,4,60,3209,237307,0.738,주의
202104,4,60,3209,237307,0.738,주의
202105,4,60,3209,237307,0.738,주의
202106,4,60,3209,237307,0.738,주의
202107,4,60,3209,237307,0.738,주의
202108,4,60,3209,237307,0.738,주의
202109,4,60,3209,237307,0.738,주의
202110,4,60,3209,237307,0.738,주의
202111,4,60,3209,237307,0.738,주의
202112,4,60,3209,237307,0.738,주의
202201,4,60,3395,254783,,
202202,4,60,3395,254783,,
202203,4,60,3395,254783,,
202204,4,60,3395,254783,,
202205,4,60,3395,254783,,
202206,4,60,3395,254783,,
202207,4,60,3395,254783,,
202208,4,60,3395,254783,,
202209,4,60,3395,254783,,
202210,4,60,3395,254783,,
202211,4,60,3395,254783,,
202212,4,60,3395,254783,,
202301,4,,3585,316473,,
202302,4,,3585,316473,,
202303,4,,3585,316473,,
202304,4,,3585,316473,,
202305,4,,3585,316473,,
202306,4,,3585,316473,,
202307,4,,3585,316473,,
202308,4,,3585,316473,,
202309,4,,3585,316473,,
202310,4,,3585,316473,,
202311,4,,3585,316473,,
202312,4,,3585,316473,,
202401,4,,3702,403661,,
202402,4,,3702,403661,,
200802,5,9,2176,112664,1.916,안정
200803,5,9,2176,112664,1.916,안정
200804,5,9,2176,112664,1.916,안정
200805,5,9,2176,112664,1.916,안정
200806,5,9,2176,112664,1.916,안정
200807,5,9,2176,112664,1.916,안정
200808,5,9,2176,112664,1.916,안정
200809,5,9,2176,112664,1.916,안정
200810,5,9,2176,112664,1.916,안정
200811,5,9,2176,112664,1.916,안정
200812,5,9,2176,112664,1.916,안정
200901,5,12,2176,112664,1.806,안정
200902,5,12,2646,128846,1.806,안정
200903,5,12,2646,128846,1.806,안정
200904,5,12,2646,128846,1.806,안정
200905,5,12,2646,128846,1.806,안정
200906,5,12,2646,128846,1.806,안정
200907,5,12,2646,128846,1.806,안정
200908,5,12,2646,128846,1.806,안정
200909,5,12,2646,128846,1.806,안정
200910,5,12,2646,128846,1.806,안정
200911,5,12,2646,128846,1.806,안정
200912,5,12,2646,128846,1.806,안정
201001,5,13,2646,128846,1.702,안정
201002,5,13,2515,120972,1.702,안정
201003,5,13,2515,120972,1.702,안정
201004,5,13,2515,120972,1.702,안정
201005,5,13,2515,120972,1.702,안정
201006,5,13,2515,120972,1.702,안정
201007,5,13,2515,120972,1.702,안정
201008,5,13,2515,120972,1.702,안정
201009,5,13,2515,120972,1.702,안정
201010,5,13,2515,120972,1.702,안정
201011,5,13,2515,120972,1.702,안정
201012,5,13,2515,120972,1.702,안정
201101,5,13,2515,120972,1.604,안정
201102,5,13,2667,117858,1.604,안정
201103,5,13,2667,117858,1.604,안정
201104,5,13,2667,117858,1.604,안정
201105,5,13,2667,117858,1.604,안정
201106,5,13,2667,117858,1.604,안정
201107,5,13,2667,117858,1.604,안정
201108,5,13,2667,117858,1.604,안정
201109,5,13,2667,117858,1.604,안정
201110,5,13,2667,117858,1.604,안정
201111,5,13,2667,117858,1.604,안정
201112,5,13,2667,117858,1.604,안정
201201,5,16,2667,117858,1.504,안정
201202,5,16,2640,132746,1.504,안정
201203,5,16,2640,132746,1.504,안정
201204,5,16,2640,132746,1.504,안정
201205,5,16,2640,132746,1.504,안정
201206,5,16,2640,132746,1.504,안정
201207,5,16,2640,132746,1.504,안정
201208,5,16,2640,132746,1.504,안정
201209,5,16,2640,132746,1.504,안정
201210,5,16,2640,132746,1.504,안정
201211,5,16,2640,132746,1.504,안정
201212,5,16,2640,132746,1.504,안정
201301,5,17,2640,132746,1.402,양호
201302,5,17,2420,115247,1.402,양호
201303,5,17,2420,115247,1.402,양호
201304,5,17,2420,115247,1.402,양호
201305,5,17,2420,115247,1.402,양호
201306,5,17,2420,115247,1.402,양호
201307,5,17,2420,115247,1.402,양호
201308,5,17,2420,115247,1.402,양호
201309,5,17,2420,115247,1.402,양호
201310,5,17,2420,115247,1.402,양호
201311,5,17,2420,115247,1.402,양호
201312,5,17,2420,115247,1.402,양호
201401,5,17,2420,115247,1.312,양호
201402,5,17,2760,135700,1.312,양호
201403,5,17,2760,135700,1.312,양호
201404,5,17,2760,135700,1.312,양호
201405,5,17,2760,135700,1.312,양호
201406,5,17,2760,135700,1.312,양호
201407,5,17,2760,135700,1.312,양호
201408,5,17,2760,135700,1.312,양호
201409,5,17,2760,135700,1.312,양호
201410,5,17,2760,135700,1.312,양호
201411,5,17,2760,135700,1.312,양호
201412,5,17,2760,135700,1.312,양호
201501,5,17,2211,154112,1.23,양호
201502,5,17,2211,154112,1.23,양호
201503,5,17,2211,154112,1.23,양호
201504,5,17,2211,154112,1.23,양호
201505,5,17,2211,154112,1.23,양호
201506,5,17,2211,154112,1.23,양호
201507,5,17,2211,154112,1.23,양호
201508,5,17,2211,154112,1.23,양호
201509,5,17,2211,154112,1.23,양호
201510,5,17,2211,154112,1.23,양호
201511,5,17,2211,154112,1.23,양호
201512,5,17,2211,154112,1.23,양호
201601,5,19,2476,171795,1.168,양호
201602,5,19,2476,171795,1.168,양호
201603,5,19,2476,171795,1.168,양호
201604,5,19,2476,171795,1.168,양호
201605,5,19,2476,171795,1.168,양호
201606,5,19,2476,171795,1.168,양호
201607,5,19,2476,171795,1.168,양호
201608,5,19,2476,171795,1.168,양호
201609,5,19,2476,171795,1.168,양호
201610,5,19,2476,171795,1.168,양호
201611,5,19,2476,171795,1.168,양호
201612,5,19,2476,171795,1.168,양호
201701,5,20,2281,143001,1.104,양호
201702,5,20,2281,143001,1.104,양호
201703,5,20,2281,143001,1.104,양호
201704,5,20,2281,143001,1.104,양호
201705,5,20,2281,143001,1.104,양호
201706,5,20,2281,143001,1.104,양호
201707,5,20,2281,143001,1.104,양호
201708,5,20,2281,143001,1.104,양호
201709,5,20,2281,143001,1.104,양호
201710,5,20,2281,143001,1.104,양호
201711,5,20,2281,143001,1.104,양호
201712,5,20,2281,143001,1.104,양호
201801,5,20,2038,120081,1.046,양호
201802,5,20,2038,120081,1.046,양호
201803,5,20,2038,120081,1.046,양호
201804,5,20,2038,120081,1.046,양호
201805,5,20,2038,120081,1.046,양호
201806,5,20,2038,120081,1.046,양호
201807,5,20,2038,120081,1.046,양호
201808,5,20,2038,120081,1.046,양호
201809,5,20,2038,120081,1.046,양호
201810,5,20,2038,120081,1.046,양호
201811,5,20,2038,120081,1.046,양호
201812,5,20,2038,120081,1.046,양호
201901,5,21,3368,396810,0.998,주의
201902,5,21,3368,396810,0.998,주의
201903,5,21,3368,396810,0.998,주의
201904,5,21,3368,396810,0.998,주의
201905,5,21,3368,396810,0.998,주의
201906,5,21,3368,396810,0.998,주의
201907,5,21,3368,396810,0.998,주의
201908,5,21,3368,396810,0.998,주의
201909,5,21,3368,396810,0.998,주의
201910,5,21,3368,396810,0.998,주의
201911,5,21,3368,396810,0.998,주의
201912,5,21,3368,396810,0.998,주의
202001,5,22,3497,403274,0.944,주의
202002,5,22,3497,403274,0.944,주의
202003,5,22,3497,403274,0.944,주의
202004,5,22,3497,403274,0.944,주의
202005,5,22,3497,403274,0.944,주의
202006,5,22,3497,403274,0.944,주의
202007,5,22,3497,403274,0.944,주의
202008,5,22,3497,403274,0.944,주의
202009,5,22,3497,403274,0.944,주의
202010,5,22,3497,403274,0.944,주의
202011,5,22,3497,403274,0.944,주의
202012,5,22,3497,403274,0.944,주의
202101,5,22,3535,465253,0.844,주의
202102,5,22,3535,465253,0.844,주의
202103,5,22,3535,465253,0.844,주의
202104,5,22,3535,465253,0.844,주의
202105,5,22,3535,465253,0.844,주의
202106,5,22,3535,465253,0.844,주의
202107,5,22,3535,465253,0.844,주의
202108,5,22,3535,465253,0.844,주의
202109,5,22,3535,465253,0.844,주의
202110,5,22,3535,465253,0.844,주의
202111,5,22,3535,465253,0.844,주의
202112,5,22,3535,465253,0.844,주의
202201,5,24,3534,500546,,
202202,5,24,3534,500546,,
202203,5,24,3534,500546,,
202204,5,24,3534,500546,,
202205,5,24,3534,500546,,
202206,5,24,3534,500546,,
202207,5,24,3534,500546,,
202208,5,24,3534,500546,,
202209,5,24,3534,500546,,
202210,5,24,3534,500546,,
202211,5,24,3534,500546,,
202212,5,24,3534,500546,,
202301,5,,3556,511212,,
202302,5,,3556,511212,,
202303,5,,3556,511212,,
202304,5,,3556,511212,,
202305,5,,3556,511212,,
202306,5,,3556,511212,,
202307,5,,3556,511212,,
202308,5,,3556,511212,,
202309,5,,3556,511212,,
202310,5,,3556,511212,,
202311,5,,3556,511212,,
202312,5,,3556,511212,,
202401,5,,3402,470669,,
202402,5,,3402,470669,,
200802,6,8,1773,97117,2.126,안정
200803,6,8,1773,97117,2.126,안정
200804,6,8,1773,97117,2.126,안정
200805,6,8,1773,97117,2.126,안정
200806,6,8,1773,97117,2.126,안정
200807,6,8,1773,97117,2.126,안정
200808,6,8,1773,97117,2.126,안정
200809,6,8,1773,97117,2.126,안정
200810,6,8,1773,97117,2.126,안정
200811,6,8,1773,97117,2.126,안정
200812,6,8,1773,97117,2.126,안정
200901,6,15,1773,97117,1.98,안정
200902,6,15,1848,122779,1.98,안정
200903,6,15,1848,122779,1.98,안정
200904,6,15,1848,122779,1.98,안정
200905,6,15,1848,122779,1.98,안정
200906,6,15,1848,122779,1.98,안정
200907,6,15,1848,122779,1.98,안정
200908,6,15,1848,122779,1.98,안정
200909,6,15,1848,122779,1.98,안정
200910,6,15,1848,122779,1.98,안정
200911,6,15,1848,122779,1.98,안정
200912,6,15,1848,122779,1.98,안정
201001,6,15,1848,122779,1.862,안정
201002,6,15,1745,106074,1.862,안정
201003,6,15,1745,106074,1.862,안정
201004,6,15,1745,106074,1.862,안정
201005,6,15,1745,106074,1.862,안정
201006,6,15,1745,106074,1.862,안정
201007,6,15,1745,106074,1.862,안정
201008,6,15,1745,106074,1.862,안정
201009,6,15,1745,106074,1.862,안정
201010,6,15,1745,106074,1.862,안정
201011,6,15,1745,106074,1.862,안정
201012,6,15,1745,106074,1.862,안정
201101,6,14,1745,106074,1.764,안정
201102,6,14,1928,127003,1.764,안정
201103,6,14,1928,127003,1.764,안정
201104,6,14,1928,127003,1.764,안정
201105,6,14,1928,127003,1.764,안정
201106,6,14,1928,127003,1.764,안정
201107,6,14,1928,127003,1.764,안정
201108,6,14,1928,127003,1.764,안정
201109,6,14,1928,127003,1.764,안정
201110,6,14,1928,127003,1.764,안정
201111,6,14,1928,127003,1.764,안정
201112,6,14,1928,127003,1.764,안정
201201,6,13,1928,127003,1.666,안정
201202,6,13,1982,127893,1.666,안정
201203,6,13,1982,127893,1.666,안정
201204,6,13,1982,127893,1.666,안정
201205,6,13,1982,127893,1.666,안정
201206,6,13,1982,127893,1.666,안정
201207,6,13,1982,127893,1.666,안정
201208,6,13,1982,127893,1.666,안정
201209,6,13,1982,127893,1.666,안정
201210,6,13,1982,127893,1.666,안정
201211,6,13,1982,127893,1.666,안정
201212,6,13,1982,127893,1.666,안정
201301,6,13,1982,127893,1.558,안정
201302,6,13,2128,134228,1.558,안정
201303,6,13,2128,134228,1.558,안정
201304,6,13,2128,134228,1.558,안정
201305,6,13,2128,134228,1.558,안정
201306,6,13,2128,134228,1.558,안정
201307,6,13,2128,134228,1.558,안정
201308,6,13,2128,134228,1.558,안정
201309,6,13,2128,134228,1.558,안정
201310,6,13,2128,134228,1.558,안정
201311,6,13,2128,134228,1.558,안정
201312,6,13,2128,134228,1.558,안정
201401,6,13,2128,134228,1.458,양호
201402,6,13,2134,132349,1.458,양호
201403,6,13,2134,132349,1.458,양호
201404,6,13,2134,132349,1.458,양호
201405,6,13,2134,132349,1.458,양호
201406,6,13,2134,132349,1.458,양호
201407,6,13,2134,132349,1.458,양호
201408,6,13,2134,132349,1.458,양호
201409,6,13,2134,132349,1.458,양호
201410,6,13,2134,132349,1.458,양호
201411,6,13,2134,132349,1.458,양호
201412,6,13,2134,132349,1.458,양호
201501,6,11,2208,132252,1.362,양호
201502,6,11,2208,132252,1.362,양호
201503,6,11,2208,132252,1.362,양호
201504,6,11,2208,132252,1.362,양호
201505,6,11,2208,132252,1.362,양호
201506,6,11,2208,132252,1.362,양호
201507,6,11,2208,132252,1.362,양호
201508,6,11,2208,132252,1.362,양호
201509,6,11,2208,132252,1.362,양호
201510,6,11,2208,132252,1.362,양호
201511,6,11,2208,132252,1.362,양호
201512,6,11,2208,132252,1.362,양호
201601,6,15,2218,131046,1.282,양호
201602,6,15,2218,131046,1.282,양호
201603,6,15,2218,131046,1.282,양호
201604,6,15,2218,131046,1.282,양호
201605,6,15,2218,131046,1.282,양호
201606,6,15,2218,131046,1.282,양호
201607,6,15,2218,131046,1.282,양호
201608,6,15,2218,131046,1.282,양호
201609,6,15,2218,131046,1.282,양호
201610,6,15,2218,131046,1.282,양호
201611,6,15,2218,131046,1.282,양호
201612,6,15,2218,131046,1.282,양호
201701,6,16,2168,128662,1.204,양호
201702,6,16,2168,128662,1.204,양호
201703,6,16,2168,128662,1.204,양호
201704,6,16,2168,128662,1.204,양호
201705,6,16,2168,128662,1.204,양호
201706,6,16,2168,128662,1.204,양호
201707,6,16,2168,128662,1.204,양호
201708,6,16,2168,128662,1.204,양호
201709,6,16,2168,128662,1.204,양호
201710,6,16,2168,128662,1.204,양호
201711,6,16,2168,128662,1.204,양호
201712,6,16,2168,128662,1.204,양호
201801,6,15,2167,128689,1.126,양호
201802,6,15,2167,128689,1.126,양호
201803,6,15,2167,128689,1.126,양호
201804,6,15,2167,128689,1.126,양호
201805,6,15,2167,128689,1.126,양호
201806,6,15,2167,128689,1.126,양호
201807,6,15,2167,128689,1.126,양호
201808,6,15,2167,128689,1.126,양호
201809,6,15,2167,128689,1.126,양호
201810,6,15,2167,128689,1.126,양호
201811,6,15,2167,128689,1.126,양호
201812,6,15,2167,128689,1.126,양호
201901,6,16,2159,180089,1.04,양호
201902,6,16,2159,180089,1.04,양호
201903,6,16,2159,180089,1.04,양호
201904,6,16,2159,180089,1.04,양호
201905,6,16,2159,180089,1.04,양호
201906,6,16,2159,180089,1.04,양호
201907,6,16,2159,180089,1.04,양호
201908,6,16,2159,180089,1.04,양호
201909,6,16,2159,180089,1.04,양호
201910,6,16,2159,180089,1.04,양호
201911,6,16,2159,180089,1.04,양호
201912,6,16,2159,180089,1.04,양호
202001,6,16,2086,218304,0.958,주의
202002,6,16,2086,218304,0.958,주의
202003,6,16,2086,218304,0.958,주의
202004,6,16,2086,218304,0.958,주의
202005,6,16,2086,218304,0.958,주의
202006,6,16,2086,218304,0.958,주의
202007,6,16,2086,218304,0.958,주의
202008,6,16,2086,218304,0.958,주의
202009,6,16,2086,218304,0.958,주의
202010,6,16,2086,218304,0.958,주의
202011,6,16,2086,218304,0.958,주의
202012,6,16,2086,218304,0.958,주의
202101,6,16,2210,262784,0.832,주의
202102,6,16,2210,262784,0.832,주의
202103,6,16,2210,262784,0.832,주의
202104,6,16,2210,262784,0.832,주의
202105,6,16,2210,262784,0.832,주의
202106,6,16,2210,262784,0.832,주의
202107,6,16,2210,262784,0.832,주의
202108,6,16,2210,262784,0.832,주의
202109,6,16,2210,262784,0.832,주의
202110,6,16,2210,262784,0.832,주의
202111,6,16,2210,262784,0.832,주의
202112,6,16,2210,262784,0.832,주의
202201,6,16,2235,324293,,
202202,6,16,2235,324293,,
202203,6,16,2235,324293,,
202204,6,16,2235,324293,,
202205,6,16,2235,324293,,
202206,6,16,2235,324293,,
202207,6,16,2235,324293,,
202208,6,16,2235,324293,,
202209,6,16,2235,324293,,
202210,6,16,2235,324293,,
202211,6,16,2235,324293,,
202212,6,16,2235,324293,,
202301,6,,2224,351010,,
202302,6,,2224,351010,,
202303,6,,2224,351010,,
202304,6,,2224,351010,,
202305,6,,2224,351010,,
202306,6,,2224,351010,,
202307,6,,2224,351010,,
202308,6,,2224,351010,,
202309,6,,2224,351010,,
202310,6,,2224,351010,,
202311,6,,2224,351010,,
202312,6,,2224,351010,,
202401,6,,2223,389492,,
202402,6,,2223,389492,,
200802,7,10,2113,116084,2.53,안정
200803,7,10,2113,116084,2.53,안정
200804,7,10,2113,116084,2.53,안정
200805,7,10,2113,116084,2.53,안정
200806,7,10,2113,116084,2.53,안정
200807,7,10,2113,116084,2.53,안정
200808,7,10,2113,116084,2.53,안정
200809,7,10,2113,116084,2.53,안정
200810,7,10,2113,116084,2.53,안정
200811,7,10,2113,116084,2.53,안정
200812,7,10,2113,116084,2.53,안정
200901,7,16,2113,116084,2.35,안정
200902,7,16,2257,118385,2.35,안정
200903,7,16,2257,118385,2.35,안정
200904,7,16,2257,118385,2.35,안정
200905,7,16,2257,118385,2.35,안정
200906,7,16,2257,118385,2.35,안정
200907,7,16,2257,118385,2.35,안정
200908,7,16,2257,118385,2.35,안정
200909,7,16,2257,118385,2.35,안정
200910,7,16,2257,118385,2.35,안정
200911,7,16,2257,118385,2.35,안정
200912,7,16,2257,118385,2.35,안정
201001,7,12,2257,118385,2.19,안정
201002,7,12,2317,109041,2.19,안정
201003,7,12,2317,109041,2.19,안정
201004,7,12,2317,109041,2.19,안정
201005,7,12,2317,109041,2.19,안정
201006,7,12,2317,109041,2.19,안정
201007,7,12,2317,109041,2.19,안정
201008,7,12,2317,109041,2.19,안정
201009,7,12,2317,109041,2.19,안정
201010,7,12,2317,109041,2.19,안정
201011,7,12,2317,109041,2.19,안정
201012,7,12,2317,109041,2.19,안정
201101,7,17,2317,109041,2.06,안정
201102,7,17,2316,107005,2.06,안정
201103,7,17,2316,107005,2.06,안정
201104,7,17,2316,107005,2.06,안정
201105,7,17,2316,107005,2.06,안정
201106,7,17,2316,107005,2.06,안정
201107,7,17,2316,107005,2.06,안정
201108,7,17,2316,107005,2.06,안정
201109,7,17,2316,107005,2.06,안정
201110,7,17,2316,107005,2.06,안정
201111,7,17,2316,107005,2.06,안정
201112,7,17,2316,107005,2.06,안정
201201,7,19,2316,107005,1.93,안정
201202,7,19,2416,106803,1.93,안정
201203,7,19,2416,106803,1.93,안정
201204,7,19,2416,106803,1.93,안정
201205,7,19,2416,106803,1.93,안정
201206,7,19,2416,106803,1.93,안정
201207,7,19,2416,106803,1.93,안정
201208,7,19,2416,106803,1.93,안정
201209,7,19,2416,106803,1.93,안정
201210,7,19,2416,106803,1.93,안정
201211,7,19,2416,106803,1.93,안정
201212,7,19,2416,106803,1.93,안정
201301,7,19,2416,106803,1.79,안정
201302,7,19,2346,112850,1.79,안정
201303,7,19,2346,112850,1.79,안정
201304,7,19,2346,112850,1.79,안정
201305,7,19,2346,112850,1.79,안정
201306,7,19,2346,112850,1.79,안정
201307,7,19,2346,112850,1.79,안정
201308,7,19,2346,112850,1.79,안정
201309,7,19,2346,112850,1.79,안정
201310,7,19,2346,112850,1.79,안정
201311,7,19,2346,112850,1.79,안정
201312,7,19,2346,112850,1.79,안정
201401,7,20,2346,112850,1.67,안정
201402,7,20,2495,126353,1.67,안정
201403,7,20,2495,126353,1.67,안정
201404,7,20,2495,126353,1.67,안정
201405,7,20,2495,126353,1.67,안정
201406,7,20,2495,126353,1.67,안정
201407,7,20,2495,126353,1.67,안정
201408,7,20,2495,126353,1.67,안정
201409,7,20,2495,126353,1.67,안정
201410,7,20,2495,126353,1.67,안정
201411,7,20,2495,126353,1.67,안정
201412,7,20,2495,126353,1.67,안정
201501,7,21,2649,139980,1.56,안정
201502,7,21,2649,139980,1.56,안정
201503,7,21,2649,139980,1.56,안정
201504,7,21,2649,139980,1.56,안정
201505,7,21,2649,139980,1.56,안정
201506,7,21,2649,139980,1.56,안정
201507,7,21,2649,139980,1.56,안정
201508,7,21,2649,139980,1.56,안정
201509,7,21,2649,139980,1.56,안정
201510,7,21,2649,139980,1.56,안정
201511,7,21,2649,139980,1.56,안정
201512,7,21,2649,139980,1.56,안정
201601,7,19,2632,138346,1.47,양호
201602,7,19,2632,138346,1.47,양호
201603,7,19,2632,138346,1.47,양호
201604,7,19,2632,138346,1.47,양호
201605,7,19,2632,138346,1.47,양호
201606,7,19,2632,138346,1.47,양호
201607,7,19,2632,138346,1.47,양호
201608,7,19,2632,138346,1.47,양호
201609,7,19,2632,138346,1.47,양호
201610,7,19,2632,138346,1.47,양호
201611,7,19,2632,138346,1.47,양호
201612,7,19,2632,138346,1.47,양호
201701,7,18,2600,145468,1.36,양호
201702,7,18,2600,145468,1.36,양호
201703,7,18,2600,145468,1.36,양호
201704,7,18,2600,145468,1.36,양호
201705,7,18,2600,145468,1.36,양호
201706,7,18,2600,145468,1.36,양호
201707,7,18,2600,145468,1.36,양호
201708,7,18,2600,145468,1.36,양호
201709,7,18,2600,145468,1.36,양호
201710,7,18,2600,145468,1.36,양호
201711,7,18,2600,145468,1.36,양호
201712,7,18,2600,145468,1.36,양호
201801,7,22,2535,143749,1.24,양호
201802,7,22,2535,143749,1.24,양호
201803,7,22,2535,143749,1.24,양호
201804,7,22,2535,143749,1.24,양호
201805,7,22,2535,143749,1.24,양호
201806,7,22,2535,143749,1.24,양호
201807,7,22,2535,143749,1.24,양호
201808,7,22,2535,143749,1.24,양호
201809,7,22,2535,143749,1.24,양호
201810,7,22,2535,143749,1.24,양호
201811,7,22,2535,143749,1.24,양호
201812,7,22,2535,143749,1.24,양호
201901,7,24,2303,211571,1.13,양호
201902,7,24,2303,211571,1.13,양호
201903,7,24,2303,211571,1.13,양호
201904,7,24,2303,211571,1.13,양호
201905,7,24,2303,211571,1.13,양호
201906,7,24,2303,211571,1.13,양호
201907,7,24,2303,211571,1.13,양호
201908,7,24,2303,211571,1.13,양호
201909,7,24,2303,211571,1.13,양호
201910,7,24,2303,211571,1.13,양호
201911,7,24,2303,211571,1.13,양호
201912,7,24,2303,211571,1.13,양호
202001,7,24,2351,411791,1,양호
202002,7,24,2351,411791,1,양호
202003,7,24,2351,411791,1,양호
202004,7,24,2351,411791,1,양호
202005,7,24,2351,411791,1,양호
202006,7,24,2351,411791,1,양호
202007,7,24,2351,411791,1,양호
202008,7,24,2351,411791,1,양호
202009,7,24,2351,411791,1,양호
202010,7,24,2351,411791,1,양호
202011,7,24,2351,411791,1,양호
202012,7,24,2351,411791,1,양호
202101,7,24,2479,460044,0.8,주의
202102,7,24,2479,460044,0.8,주의
202103,7,24,2479,460044,0.8,주의
202104,7,24,2479,460044,0.8,주의
202105,7,24,2479,460044,0.8,주의
202106,7,24,2479,460044,0.8,주의
202107,7,24,2479,460044,0.8,주의
202108,7,24,2479,460044,0.8,주의
202109,7,24,2479,460044,0.8,주의
202110,7,24,2479,460044,0.8,주의
202111,7,24,2479,460044,0.8,주의
202112,7,24,2479,460044,0.8,주의
202201,7,24,2542,471433,,
202202,7,24,2542,471433,,
202203,7,24,2542,471433,,
202204,7,24,2542,471433,,
202205,7,24,2542,471433,,
202206,7,24,2542,471433,,
202207,7,24,2542,471433,,
202208,7,24,2542,471433,,
202209,7,24,2542,471433,,
202210,7,24,2542,471433,,
202211,7,24,2542,471433,,
202212,7,24,2542,471433,,
202301,7,,2566,471967,,
202302,7,,2566,471967,,
202303,7,,2566,471967,,
202304,7,,2566,471967,,
202305,7,,2566,471967,,
202306,7,,2566,471967,,
202307,7,,2566,471967,,
202308,7,,2566,471967,,
202309,7,,2566,471967,,
202310,7,,2566,471967,,
202311,7,,2566,471967,,
202312,7,,2566,471967,,
202401,7,,2586,481261,,
202402,7,,2586,481261,,
201208,8,12,2586,481261,0.79,주의
201209,8,12,2586,481261,0.79,주의
201210,8,12,2586,481261,0.79,주의
201211,8,12,2586,481261,0.79,주의
201212,8,12,2586,481261,0.79,주의
201301,8,12,108,492,0.87,주의
201302,8,12,108,492,0.87,주의
201303,8,12,108,492,0.87,주의
201304,8,12,108,492,0.87,주의
201305,8,12,108,492,0.87,주의
201306,8,12,108,492,0.87,주의
201307,8,12,108,492,0.87,주의
201308,8,12,108,492,0.87,주의
201309,8,12,108,492,0.87,주의
201310,8,12,108,492,0.87,주의
201311,8,12,108,492,0.87,주의
201312,8,12,108,492,0.87,주의
201401,8,12,101,8882,1.02,양호
201402,8,12,101,8882,1.02,양호
201403,8,12,101,8882,1.02,양호
201404,8,12,101,8882,1.02,양호
201405,8,12,101,8882,1.02,양호
201406,8,12,101,8882,1.02,양호
201407,8,12,101,8882,1.02,양호
201408,8,13,101,8882,1.02,양호
201409,8,13,101,8882,1.02,양호
201410,8,13,101,8882,1.02,양호
201411,8,13,101,8882,1.02,양호
201412,8,13,101,8882,1.02,양호
201501,8,13,169,12528,1.29,양호
201502,8,13,169,12528,1.29,양호
201503,8,13,169,12528,1.29,양호
201504,8,13,169,12528,1.29,양호
201505,8,13,169,12528,1.29,양호
201506,8,13,169,12528,1.29,양호
201507,8,13,169,12528,1.29,양호
201508,8,13,169,12528,1.29,양호
201509,8,13,169,12528,1.29,양호
201510,8,13,169,12528,1.29,양호
201511,8,13,169,12528,1.29,양호
201512,8,13,169,12528,1.29,양호
201601,8,13,257,52283,1.48,양호
201602,8,13,257,52283,1.48,양호
201603,8,13,257,52283,1.48,양호
201604,8,13,257,52283,1.48,양호
201605,8,13,257,52283,1.48,양호
201606,8,13,257,52283,1.48,양호
201607,8,13,257,52283,1.48,양호
201608,8,15,257,52283,1.48,양호
201609,8,15,257,52283,1.48,양호
201610,8,15,257,52283,1.48,양호
201611,8,15,257,52283,1.48,양호
201612,8,15,257,52283,1.48,양호
201701,8,15,357,1422,1.55,안정
201702,8,15,357,1422,1.55,안정
201703,8,15,357,1422,1.55,안정
201704,8,15,357,1422,1.55,안정
201705,8,15,357,1422,1.55,안정
201706,8,15,357,1422,1.55,안정
