행정구역별(1),시점,고령인구비율<br>(A÷B×100) (%),65세이상인구<br>(A) (명),전체인구<br>(B) (명)
인천광역시,2011.1,8.9,248362,2794493
인천광역시,2011.11,8.9,249428,2798762
인천광역시,2011.12,8.9,250528,2801274
인천광역시,2012.01,9,251960,2804287
인천광역시,2012.02,9,254100,2808286
인천광역시,2012.03,9.1,255643,2811410
인천광역시,2012.04,9.1,256841,2815158
인천광역시,2012.05,9.2,258205,2818348
인천광역시,2012.06,9.2,259245,2820994
인천광역시,2012.07,9.2,260482,2824150
인천광역시,2012.08,9.3,261867,2828342
인천광역시,2012.09,9.3,263262,2831729
인천광역시,2012.1,9.3,264605,2836080
인천광역시,2012.11,9.4,265707,2840308
인천광역시,2012.12,9.4,267059,2843981
인천광역시,2013.01,9.4,268469,2846899
인천광역시,2013.02,9.5,270005,2850543
인천광역시,2013.03,9.5,271583,2853489
인천광역시,2013.04,9.5,272775,2856667
인천광역시,2013.05,9.6,274007,2859335
인천광역시,2013.06,9.6,275000,2861722
인천광역시,2013.07,9.6,276226,2864951
인천광역시,2013.08,9.7,277633,2867429
인천광역시,2013.09,9.7,278865,2870125
인천광역시,2013.1,9.7,280056,2873451
인천광역시,2013.11,9.8,281301,2876797
인천광역시,2013.12,9.8,282471,2879782
인천광역시,2014.01,9.9,284081,2882047
인천광역시,2014.02,9.9,285453,2884824
인천광역시,2014.03,9.9,286800,2886580
인천광역시,2014.04,10,287972,2889258
인천광역시,2014.05,10,289178,2891615
인천광역시,2014.06,10,290200,2892483
인천광역시,2014.07,10.1,291789,2894151
인천광역시,2014.08,10.1,293136,2895292
인천광역시,2014.09,10.2,294484,2897018
인천광역시,2014.1,10.2,295832,2899071
인천광역시,2014.11,10.2,296755,2900996
인천광역시,2014.12,10.3,297951,2902608
인천광역시,2015.01,10.3,299529,2904876
인천광역시,2015.02,10.4,300973,2906603
인천광역시,2015.03,10.4,302414,2908418
인천광역시,2015.04,10.4,303678,2910307
인천광역시,2015.05,10.5,305227,2912114
인천광역시,2015.06,10.5,306370,2914271
인천광역시,2015.07,10.6,307731,2916719
인천광역시,2015.08,10.6,308782,2918982
인천광역시,2015.09,10.6,309809,2920938
인천광역시,2015.1,10.6,311017,2923030
인천광역시,2015.11,10.7,312009,2924578
인천광역시,2015.12,10.7,312905,2925815
인천광역시,2016.01,10.7,314309,2927195
인천광역시,2016.02,10.8,315278,2928596
인천광역시,2016.03,10.8,316147,2929817
인천광역시,2016.04,10.8,316941,2932141
인천광역시,2016.05,10.8,317827,2933959
인천광역시,2016.06,10.9,318605,2935314
인천광역시,2016.07,10.9,319613,2937217
인천광역시,2016.08,10.9,320510,2938902
인천광역시,2016.09,10.9,321248,2940436
인천광역시,2016.1,11,322418,2941793
인천광역시,2016.11,11,323199,2942613
인천광역시,2016.12,11,324255,2943069
인천광역시,2017.01,11.1,326309,2944009
인천광역시,2017.02,11.1,328171,2944266
인천광역시,2017.03,11.2,330456,2944630
인천광역시,2017.04,11.3,332167,2945305
인천광역시,2017.05,11.4,334907,2946270
인천광역시,2017.06,11.4,336333,2946915
인천광역시,2017.07,11.5,338144,2947803
인천광역시,2017.08,11.5,339710,2948014
인천광역시,2017.09,11.6,341105,2947298
인천광역시,2017.1,11.6,342610,2948098
인천광역시,2017.11,11.7,343820,2948241
인천광역시,2017.12,11.7,345024,2948542
인천광역시,2018.01,11.7,346691,2950771
인천광역시,2018.02,11.8,348264,2951629
인천광역시,2018.03,11.9,350076,2951442
인천광역시,2018.04,11.9,351380,2952476
인천광역시,2018.05,12,353085,2953255
인천광역시,2018.06,12,354333,2953883
인천광역시,2018.07,12,355787,2953841
인천광역시,2018.08,12.1,357307,2953206
인천광역시,2018.09,12.1,358621,2953116
인천광역시,2018.1,12.2,359981,2953333
인천광역시,2018.11,12.2,361224,2953844
인천광역시,2018.12,12.3,362675,2954642
인천광역시,2019.01,12.3,364582,2955916
인천광역시,2019.02,12.4,366317,2956063
인천광역시,2019.03,12.5,368492,2956513
인천광역시,2019.04,12.5,370123,2956700
인천광역시,2019.05,12.6,372051,2957179
인천광역시,2019.06,12.6,373719,2957024
인천광역시,2019.07,12.7,375427,2956828
인천광역시,2019.08,12.8,377278,2956525
인천광역시,2019.09,12.8,379210,2956804
인천광역시,2019.1,12.9,381118,2956984
인천광역시,2019.11,12.9,382814,2957249
인천광역시,2019.12,13,384548,2957026
인천광역시,2020.01,13.1,387385,2956119
인천광역시,2020.02,13.2,390008,2954955
인천광역시,2020.03,13.3,394001,2952689
인천광역시,2020.04,13.4,395993,2950972
인천광역시,2020.05,13.5,398065,2950063
인천광역시,2020.06,13.6,399555,2947217
인천광역시,2020.07,13.6,401297,2945565
인천광역시,2020.08,13.7,403320,2943491
인천광역시,2020.09,13.8,405556,2942553
인천광역시,2020.1,13.9,407521,2942233
인천광역시,2020.11,13.9,409458,2942307
인천광역시,2020.12,14,411483,2942828
인천광역시,2021.01,14.1,414192,2942452
인천광역시,2021.02,14.2,416688,2941705
인천광역시,2021.03,14.2,417242,2936461
인천광역시,2021.04,14.3,419142,2936214
인천광역시,2021.05,14.3,421210,2936382
인천광역시,2021.06,14.4,422658,2936367
인천광역시,2021.07,14.5,424466,2937440
인천광역시,2021.08,14.5,426846,2938429
인천광역시,2021.09,14.6,429386,2941795
인천광역시,2021.1,14.7,431746,2945009
인천광역시,2021.11,14.7,433547,2946319
인천광역시,2021.12,14.8,435431,2948375
인천광역시,2022.01,14.9,438555,2949150
인천광역시,2022.02,15,441186,2950978
인천광역시,2022.03,15,443849,2952699
인천광역시,2022.04,15.1,445365,2953260
인천광역시,2022.05,15.1,447294,2955167
인천광역시,2022.06,15.2,449278,2957066
인천광역시,2022.07,15.3,451539,2960580
인천광역시,2022.08,15.4,455036,2963117
인천광역시,2022.09,15.4,456270,2960097
인천광역시,2022.1,15.5,459080,2962388
인천광역시,2022.11,15.6,461323,2964820
인천광역시,2022.12,15.6,463850,2967314
인천광역시,2023.01,15.7,466876,2969502
인천광역시,2023.02,15.8,469683,2971788
인천광역시,2023.03,15.9,472952,2974481
인천광역시,2023.04,16,475576,2976338
인천광역시,2023.05,16,477948,2978089
인천광역시,2023.06,16.1,479892,2978749
인천광역시,2023.07,16.2,482311,2981553
인천광역시,2023.08,16.3,485634,2985152
인천광역시,2023.09,16.4,488753,2987918
인천광역시,2023.1,16.4,491628,2990276
인천광역시,2023.11,16.5,494156,2993492
인천광역시,2023.12,16.6,497057,2997410
인천광역시,2024.01,16.7,500180,3000454
인천광역시,2024.02,16.8,503140,3003150
인천광역시,2024.03,16.9,506794,3006045
인천광역시,2024.04,16.9,509599,3008484
광주광역시,2008.01,8.1,114351,1414877
광주광역시,2008.02,8.1,115060,1416514
광주광역시,2008.03,8.2,115399,1415682
광주광역시,2008.04,8.2,115801,1416303
광주광역시,2008.05,8.2,116160,1416751
광주광역시,2008.06,8.2,116369,1417096
광주광역시,2008.07,8.2,116749,1418387
광주광역시,2008.08,8.3,117206,1419651
광주광역시,2008.09,8.3,117550,1420770
광주광역시,2008.1,8.3,117920,1421879
광주광역시,2008.11,8.3,118185,1422584
광주광역시,2008.12,8.3,118453,1422702
광주광역시,2009.01,8.4,118911,1423519
광주광역시,2009.02,8.4,119261,1424862
광주광역시,2009.03,8.4,119709,1425103
광주광역시,2009.04,8.4,120425,1425334
광주광역시,2009.05,8.5,121013,1426498
광주광역시,2009.06,8.5,121323,1427194
광주광역시,2009.07,8.5,121704,1428595
광주광역시,2009.08,8.6,122295,1429974
광주광역시,2009.09,8.6,122871,1431675
광주광역시,2009.1,8.6,123345,1432465
광주광역시,2009.11,8.6,123755,1433389
광주광역시,2009.12,8.7,124083,1433640
광주광역시,2010.01,8.7,124641,1435300
광주광역시,2010.02,8.7,125057,1436506
광주광역시,2010.03,8.7,125531,1436323
광주광역시,2010.04,8.8,125972,1436374
광주광역시,2010.05,8.8,126718,1437314
광주광역시,2010.06,8.8,127209,1439031
광주광역시,2010.07,8.9,127783,1440381
광주광역시,2010.08,8.9,128261,1442029
광주광역시,2010.09,8.9,128532,1443391
광주광역시,2010.1,8.9,130026,1453494
광주광역시,2010.11,8.9,130182,1454784
광주광역시,2010.12,9,130457,1454636
광주광역시,2011.01,9,130846,1456308
광주광역시,2011.02,9,131172,1458195
광주광역시,2011.03,9,131624,1458326
광주광역시,2011.04,9,131918,1458814
광주광역시,2011.05,9.1,132400,1459615
광주광역시,2011.06,9.1,132915,1459862
광주광역시,2011.07,9.1,133526,1461368
광주광역시,2011.08,9.2,134231,1462915
광주광역시,2011.09,9.2,134830,1463432
광주광역시,2011.1,9.3,135473,1464073
광주광역시,2011.11,9.3,135954,1464516
광주광역시,2011.12,9.3,136411,1463464
광주광역시,2012.01,9.4,137338,1465313
광주광역시,2012.02,9.4,138447,1466516
광주광역시,2012.03,9.5,139055,1466810
광주광역시,2012.04,9.5,139590,1466676
광주광역시,2012.05,9.6,140218,1466464
광주광역시,2012.06,9.6,140800,1466388
광주광역시,2012.07,9.6,141452,1467030
광주광역시,2012.08,9.7,142142,1467979
광주광역시,2012.09,9.7,142846,1468777
광주광역시,2012.1,9.8,143468,1469614
광주광역시,2012.11,9.8,144105,1470669
광주광역시,2012.12,9.9,144732,1469216
광주광역시,2013.01,9.9,145342,1470061
광주광역시,2013.02,9.9,146017,1470969
광주광역시,2013.03,10,146613,1470979
광주광역시,2013.04,10,147125,1471324
광주광역시,2013.05,10,147771,1471801
광주광역시,2013.06,10.1,148292,1471867
광주광역시,2013.07,10.1,148856,1472357
광주광역시,2013.08,10.2,149518,1472807
광주광역시,2013.09,10.2,150173,1473229
광주광역시,2013.1,10.2,150738,1473576
광주광역시,2013.11,10.3,151244,1473689
광주광역시,2013.12,10.3,151874,1472910
광주광역시,2014.01,10.4,152687,1473529
광주광역시,2014.02,10.4,153257,1473327
광주광역시,2014.03,10.5,153924,1472490
광주광역시,2014.04,10.5,154329,1471850
광주광역시,2014.05,10.5,155136,1473697
광주광역시,2014.06,10.6,155736,1474546
광주광역시,2014.07,10.6,156780,1475676
광주광역시,2014.08,10.7,157420,1476459
광주광역시,2014.09,10.7,158108,1477517
광주광역시,2014.1,10.7,158737,1477780
광주광역시,2014.11,10.8,159367,1478204
광주광역시,2014.12,10.8,159822,1475884
광주광역시,2015.01,10.9,160620,1476891
광주광역시,2015.02,10.9,161218,1477340
광주광역시,2015.03,10.9,161697,1477504
광주광역시,2015.04,11,162117,1477609
광주광역시,2015.05,11,162714,1477212
광주광역시,2015.06,11,163133,1476974
광주광역시,2015.07,11.1,163797,1476716
광주광역시,2015.08,11.1,164243,1476152
광주광역시,2015.09,11.2,164827,1475590
광주광역시,2015.1,11.2,165349,1474603
광주광역시,2015.11,11.2,165887,1474910
광주광역시,2015.12,11.3,166389,1472199
광주광역시,2016.01,11.3,167123,1472802
광주광역시,2016.02,11.4,167610,1472153
광주광역시,2016.03,11.4,168081,1471618
광주광역시,2016.04,11.4,168496,1471819
광주광역시,2016.05,11.5,169044,1472317
광주광역시,2016.06,11.5,169542,1472285
광주광역시,2016.07,11.6,170131,1472481
광주광역시,2016.08,11.6,170542,1472432
광주광역시,2016.09,11.6,171001,1472379
광주광역시,2016.1,11.7,171587,1471911
광주광역시,2016.11,11.7,172058,1471384
광주광역시,2016.12,11.7,172572,1469214
광주광역시,2017.01,11.8,173562,1469583
광주광역시,2017.02,11.9,174297,1468527
광주광역시,2017.03,11.9,175082,1467766
광주광역시,2017.04,12,175528,1467002
광주광역시,2017.05,12,176651,1466741
광주광역시,2017.06,12.1,177256,1466451
광주광역시,2017.07,12.1,177858,1466415
광주광역시,2017.08,12.2,178529,1466642
광주광역시,2017.09,12.2,179078,1466639
광주광역시,2017.1,12.3,179747,1466716
광주광역시,2017.11,12.3,180317,1466328
광주광역시,2017.12,12.4,180862,1463770
광주광역시,2018.01,12.4,181513,1464037
광주광역시,2018.02,12.4,181914,1463100
광주광역시,2018.03,12.5,182406,1462033
광주광역시,2018.04,12.5,182622,1460972
광주광역시,2018.05,12.5,183187,1460564
광주광역시,2018.06,12.6,183774,1460745
광주광역시,2018.07,12.6,184381,1461203
광주광역시,2018.08,12.7,184938,1461463
광주광역시,2018.09,12.7,185634,1461790
광주광역시,2018.1,12.7,186185,1461904
광주광역시,2018.11,12.8,186684,1461009
광주광역시,2018.12,12.8,187186,1459336
광주광역시,2019.01,12.9,187753,1459832
광주광역시,2019.02,12.9,188322,1459208
광주광역시,2019.03,13,189078,1458930
광주광역시,2019.04,13,189567,1458940
광주광역시,2019.05,13,190385,1459003
광주광역시,2019.06,13.1,191059,1459024
광주광역시,2019.07,13.1,191766,1459486
광주광역시,2019.08,13.2,192451,1459438
광주광역시,2019.09,13.2,193170,1459632
광주광역시,2019.1,13.3,193969,1459360
광주광역시,2019.11,13.4,194787,1458915
광주광역시,2019.12,13.4,195479,1456468
광주광역시,2020.01,13.5,196550,1456688
광주광역시,2020.02,13.6,197559,1456121
광주광역시,2020.03,13.7,199047,1455705
광주광역시,2020.04,13.7,199839,1456096
광주광역시,2020.05,13.8,200703,1455533
광주광역시,2020.06,13.8,201275,1455048
광주광역시,2020.07,13.9,202006,1454709
광주광역시,2020.08,13.9,202738,1454154
광주광역시,2020.09,14,203539,1453952
광주광역시,2020.1,14.1,204318,1452994
광주광역시,2020.11,14.1,205026,1451993
광주광역시,2020.12,14.2,205666,1450062
광주광역시,2021.01,14.3,206509,1449115
광주광역시,2021.02,14.3,207191,1447953
광주광역시,2021.03,14.4,207475,1445473
광주광역시,2021.04,14.4,207981,1444787
광주광역시,2021.05,14.4,208315,1443154
광주광역시,2021.06,14.5,208879,1442647
광주광역시,2021.07,14.5,209569,1442482
광주광역시,2021.08,14.6,210297,1441970
광주광역시,2021.09,14.6,211110,1442827
광주광역시,2021.1,14.7,211850,1442454
광주광역시,2021.11,14.7,212492,1442138
광주광역시,2021.12,14.8,213291,1441611
광주광역시,2022.01,14.9,214351,1441636
광주광역시,2022.02,14.9,215015,1440032
광주광역시,2022.03,15,215662,1438463
광주광역시,2022.04,15,216055,1436916
광주광역시,2022.05,15.1,216706,1436012
광주광역시,2022.06,15.1,217443,1435378
광주광역시,2022.07,15.2,218183,1434703
광주광역시,2022.08,15.3,219726,1434397
광주광역시,2022.09,15.4,220220,1432856
광주광역시,2022.1,15.4,221277,1432651
광주광역시,2022.11,15.5,222181,1432049
광주광역시,2022.12,15.6,222970,1431050
광주광역시,2023.01,15.7,223793,1429816
광주광역시,2023.02,15.7,224558,1428927
광주광역시,2023.03,15.8,225517,1427508
광주광역시,2023.04,15.9,226302,1426625
광주광역시,2023.05,15.9,227279,1425739
광주광역시,2023.06,16,228047,1424818
광주광역시,2023.07,16.1,228985,1424305
광주광역시,2023.08,16.2,230162,1423810
광주광역시,2023.09,16.2,231100,1422999
광주광역시,2023.1,16.3,231959,1421760
광주광역시,2023.11,16.4,232893,1420822
광주광역시,2023.12,16.5,233878,1419237
광주광역시,2024.01,16.6,234824,1418241
광주광역시,2024.02,16.6,235756,1417031
광주광역시,2024.03,16.7,236934,1415774
광주광역시,2024.04,16.8,237954,1414862
대전광역시,2008.01,7.8,114683,1476476
대전광역시,2008.02,7.8,115459,1477556
대전광역시,2008.03,7.9,115941,1476338
대전광역시,2008.04,7.9,116266,1477032
대전광역시,2008.05,7.9,116590,1477420
대전광역시,2008.06,7.9,116858,1477153
대전광역시,2008.07,7.9,117182,1478285
대전광역시,2008.08,8,117648,1479584
대전광역시,2008.09,8,118036,1479824
대전광역시,2008.1,8,118439,1480444
대전광역시,2008.11,8,118839,1480967
대전광역시,2008.12,8.1,119222,1480895
대전광역시,2009.01,8.1,119788,1481516
대전광역시,2009.02,8.1,120292,1481851
대전광역시,2009.03,8.2,120983,1482240
대전광역시,2009.04,8.2,121742,1481512
대전광역시,2009.05,8.2,122162,1481825
대전광역시,2009.06,8.3,122325,1482157
대전광역시,2009.07,8.3,122660,1482636
대전광역시,2009.08,8.3,123229,1484172
대전광역시,2009.09,8.3,123668,1484719
대전광역시,2009.1,8.4,124025,1485041
대전광역시,2009.11,8.4,124266,1485291
대전광역시,2009.12,8.4,124520,1484180
대전광역시,2010.01,8.4,125003,1484849
대전광역시,2010.02,8.4,125479,1485820
대전광역시,2010.03,8.5,126076,1486922
대전광역시,2010.04,8.5,126567,1487266
대전광역시,2010.05,8.5,127128,1487985
대전광역시,2010.06,8.6,127511,1488152
대전광역시,2010.07,8.6,127955,1488909
대전광역시,2010.08,8.6,128353,1490147
대전광역시,2010.09,8.6,128546,1490950
대전광역시,2010.1,8.7,129969,1502476
대전광역시,2010.11,8.6,130052,1503563
대전광역시,2010.12,8.7,130245,1503664
대전광역시,2011.01,8.7,130538,1504617
대전광역시,2011.02,8.7,130837,1506136
대전광역시,2011.03,8.7,131475,1506995
대전광역시,2011.04,8.7,131825,1507751
대전광역시,2011.05,8.8,132213,1509032
대전광역시,2011.06,8.8,132631,1509963
대전광역시,2011.07,8.8,133142,1510468
대전광역시,2011.08,8.9,133783,1511531
대전광역시,2011.09,8.9,134322,1512557
대전광역시,2011.1,8.9,134936,1513877
대전광역시,2011.11,8.9,135261,1514979
대전광역시,2011.12,9,135740,1515603
대전광역시,2012.01,9,136573,1517299
대전광역시,2012.02,9.1,137478,1518651
대전광역시,2012.03,9.1,138248,1519490
대전광역시,2012.04,9.1,138802,1520628
대전광역시,2012.05,9.2,139323,1521659
대전광역시,2012.06,9.2,139764,1522595
대전광역시,2012.07,9.2,140311,1522581
대전광역시,2012.08,9.3,140841,1522189
대전광역시,2012.09,9.3,141387,1522880
대전광역시,2012.1,9.3,141930,1523647
대전광역시,2012.11,9.3,142381,1524566
대전광역시,2012.12,9.4,142979,1524583
대전광역시,2013.01,9.4,143815,1525888
대전광역시,2013.02,9.5,144589,1527383
대전광역시,2013.03,9.5,145419,1527857
대전광역시,2013.04,9.5,145952,1528578
대전광역시,2013.05,9.6,146490,1529085
대전광역시,2013.06,9.6,146856,1529655
대전광역시,2013.07,9.6,147435,1530226
대전광역시,2013.08,9.7,148152,1530908
대전광역시,2013.09,9.7,148704,1531418
대전광역시,2013.1,9.7,149335,1532456
대전광역시,2013.11,9.8,149967,1533114
대전광역시,2013.12,9.8,150651,1532811
대전광역시,2014.01,9.9,151537,1533497
대전광역시,2014.02,9.9,152295,1534335
대전광역시,2014.03,10,153032,1534954
대전광역시,2014.04,10,153655,1535367
대전광역시,2014.05,10,154125,1535415
대전광역시,2014.06,10.1,154622,1535701
대전광역시,2014.07,10.1,155405,1536349
대전광역시,2014.08,10.2,156075,1536286
대전광역시,2014.09,10.2,156657,1535815
대전광역시,2014.1,10.2,157207,1535028
대전광역시,2014.11,10.3,157744,1534041
대전광역시,2014.12,10.3,158329,1531809
대전광역시,2015.01,10.4,159199,1531287
대전광역시,2015.02,10.5,159871,1529431
대전광역시,2015.03,10.5,160577,1528090
대전광역시,2015.04,10.6,161134,1527314
대전광역시,2015.05,10.6,161794,1526568
대전광역시,2015.06,10.6,162352,1525656
대전광역시,2015.07,10.7,163023,1525195
대전광역시,2015.08,10.7,163543,1524025
대전광역시,2015.09,10.8,164135,1523338
대전광역시,2015.1,10.8,164667,1522288
대전광역시,2015.11,10.9,165046,1521142
대전광역시,2015.12,10.9,165528,1518775
대전광역시,2016.01,10.9,166181,1518024
대전광역시,2016.02,11,166629,1517716
대전광역시,2016.03,11,167168,1517118
대전광역시,2016.04,11,167545,1516904
대전광역시,2016.05,11.1,168006,1516494
대전광역시,2016.06,11.1,168405,1516208
대전광역시,2016.07,11.1,168973,1516291
대전광역시,2016.08,11.2,169463,1516165
대전광역시,2016.09,11.2,169994,1516241
대전광역시,2016.1,11.3,170570,1515787
대전광역시,2016.11,11.3,171044,1515394
대전광역시,2016.12,11.3,171568,1514370
대전광역시,2017.01,11.4,172486,1514354
대전광역시,2017.02,11.5,173429,1513877
대전광역시,2017.03,11.5,174350,1512189
대전광역시,2017.04,11.6,175145,1511396
대전광역시,2017.05,11.7,176183,1509587
대전광역시,2017.06,11.7,176847,1508137
대전광역시,2017.07,11.8,177481,1507597
대전광역시,2017.08,11.8,178223,1507116
대전광역시,2017.09,11.9,178941,1506741
대전광역시,2017.1,11.9,179659,1505829
대전광역시,2017.11,12,180079,1504307
대전광역시,2017.12,12,180667,1502227
대전광역시,2018.01,12.1,181449,1501378
대전광역시,2018.02,12.1,182109,1499187
대전광역시,2018.03,12.2,182965,1497572
대전광역시,2018.04,12.3,183605,1496123
대전광역시,2018.05,12.3,184439,1495234
대전광역시,2018.06,12.4,184961,1494878
대전광역시,2018.07,12.4,185544,1495029
대전광역시,2018.08,12.5,186075,1494286
대전광역시,2018.09,12.5,186783,1493654
대전광역시,2018.1,12.6,187362,1492589
대전광역시,2018.11,12.6,187966,1491716
대전광역시,2018.12,12.7,188530,1489936
대전광역시,2019.01,12.7,189282,1488725
대전광역시,2019.02,12.8,190098,1487605
대전광역시,2019.03,12.9,191206,1486647
대전광역시,2019.04,12.9,191811,1485509
대전광역시,2019.05,13,192784,1484398
대전광역시,2019.06,13.1,193646,1482938
대전광역시,2019.07,13.1,194427,1481701
대전광역시,2019.08,13.2,195322,1480520
대전광역시,2019.09,13.3,196173,1479641
대전광역시,2019.1,13.3,197039,1478436
대전광역시,2019.11,13.4,197860,1476955
대전광역시,2019.12,13.5,198691,1474870
대전광역시,2020.01,13.6,199836,1474152
대전광역시,2020.02,13.7,201130,1473125
대전광역시,2020.03,13.8,203029,1471858
대전광역시,2020.04,13.9,204096,1471650
대전광역시,2020.05,13.9,205070,1471915
대전광역시,2020.06,14,205807,1471040
대전광역시,2020.07,14,206479,1470225
대전광역시,2020.08,14.1,207349,1469431
대전광역시,2020.09,14.2,208290,1469099
대전광역시,2020.1,14.2,209050,1467556
대전광역시,2020.11,14.3,209765,1465893
대전광역시,2020.12,14.4,210784,1463882
대전광역시,2021.01,14.5,212081,1463291
대전광역시,2021.02,14.6,213166,1462064
대전광역시,2021.03,14.6,213560,1458463
대전광역시,2021.04,14.7,214400,1457619
대전광역시,2021.05,14.8,215314,1457161
대전광역시,2021.06,14.8,215997,1456107
대전광역시,2021.07,14.9,216726,1455300
대전광역시,2021.08,15,217686,1454679
대전광역시,2021.09,15,218668,1455058
대전광역시,2021.1,15.1,219660,1454228
대전광역시,2021.11,15.2,220442,1453675
대전광역시,2021.12,15.2,221207,1452251
대전광역시,2022.01,15.3,222558,1451272
대전광역시,2022.02,15.4,223655,1450862
대전광역시,2022.03,15.5,224785,1450057
대전광역시,2022.04,15.5,225344,1449360
대전광역시,2022.05,15.6,226076,1448933
대전광역시,2022.06,15.7,226831,1448401
대전광역시,2022.07,15.7,227720,1448182
대전광역시,2022.08,15.8,229118,1448240
대전광역시,2022.09,15.9,229709,1446602
대전광역시,2022.1,16,230789,1446863
대전광역시,2022.11,16,231735,1446749
대전광역시,2022.12,16.1,232663,1446072
대전광역시,2023.01,16.2,233899,1445806
대전광역시,2023.02,16.3,235026,1445875
대전광역시,2023.03,16.3,236265,1445519
대전광역시,2023.04,16.4,237094,1445214
대전광역시,2023.05,16.5,237841,1445221
대전광역시,2023.06,16.5,238490,1445126
대전광역시,2023.07,16.6,239346,1444898
대전광역시,2023.08,16.7,240705,1444837
대전광역시,2023.09,16.7,241684,1444595
대전광역시,2023.1,16.8,242780,1443965
대전광역시,2023.11,16.9,243555,1443106
대전광역시,2023.12,17,244756,1442216
대전광역시,2024.01,17.1,245970,1441562
대전광역시,2024.02,17.1,247059,1441536
대전광역시,2024.03,17.2,248590,1441689
대전광역시,2024.04,17.3,249778,1441272
울산광역시,2008.01,6,66564,1101448
울산광역시,2008.02,6.1,67061,1102917
울산광역시,2008.03,6.1,67494,1103247
울산광역시,2008.04,6.1,67744,1104556
울산광역시,2008.05,6.2,68041,1105655
울산광역시,2008.06,6.2,68248,1106051
울산광역시,2008.07,6.2,68477,1107260
울산광역시,2008.08,6.2,68798,1108356
울산광역시,2008.09,6.2,69107,1109295
울산광역시,2008.1,6.2,69398,1110740
울산광역시,2008.11,6.3,69640,1111492
울산광역시,2008.12,6.3,69995,1112407
울산광역시,2009.01,6.3,70376,1112579
울산광역시,2009.02,6.3,70620,1112502
울산광역시,2009.03,6.4,70940,1112790
울산광역시,2009.04,6.4,71292,1112664
울산광역시,2009.05,6.4,71639,1113192
울산광역시,2009.06,6.4,71728,1113761
울산광역시,2009.07,6.5,71905,1114164
울산광역시,2009.08,6.5,72211,1114265
울산광역시,2009.09,6.5,72561,1114357
울산광역시,2009.1,6.5,72814,1114748
울산광역시,2009.11,6.6,73041,1115110
울산광역시,2009.12,6.6,73301,1114866
울산광역시,2010.01,6.6,73622,1115625
울산광역시,2010.02,6.6,73984,1115138
울산광역시,2010.03,6.7,74391,1114829
울산광역시,2010.04,6.7,74682,1115174
울산광역시,2010.05,6.7,75001,1115806
울산광역시,2010.06,6.7,75152,1116189
울산광역시,2010.07,6.8,75373,1116589
울산광역시,2010.08,6.8,75586,1116798
울산광역시,2010.09,6.8,75685,1117166
울산광역시,2010.1,6.8,76541,1124250
울산광역시,2010.11,6.8,76589,1125152
울산광역시,2010.12,6.8,76800,1126298
울산광역시,2011.01,6.8,77004,1127337
울산광역시,2011.02,6.8,77243,1127647
울산광역시,2011.03,6.9,77601,1128324
울산광역시,2011.04,6.9,77823,1129038
울산광역시,2011.05,6.9,78091,1129612
울산광역시,2011.06,6.9,78276,1130832
울산광역시,2011.07,6.9,78579,1131325
울산광역시,2011.08,7,78994,1131979
울산광역시,2011.09,7,79432,1132910
울산광역시,2011.1,7,79746,1134125
울산광역시,2011.11,7.1,80083,1134904
울산광역시,2011.12,7.1,80465,1135494
울산광역시,2012.01,7.1,80898,1136464
울산광역시,2012.02,7.2,81494,1136948
울산광역시,2012.03,7.2,81989,1137918
울산광역시,2012.04,7.2,82439,1139628
울산광역시,2012.05,7.3,82849,1140673
울산광역시,2012.06,7.3,83126,1140954
울산광역시,2012.07,7.3,83442,1141483
울산광역시,2012.08,7.3,83890,1142528
울산광역시,2012.09,7.4,84394,1143464
울산광역시,2012.1,7.4,84864,1145096
울산광역시,2012.11,7.4,85222,1146555
울산광역시,2012.12,7.5,85736,1147256
울산광역시,2013.01,7.5,86328,1148130
울산광역시,2013.02,7.6,86835,1148713
울산광역시,2013.03,7.6,87510,1150215
울산광역시,2013.04,7.6,87900,1150708
울산광역시,2013.05,7.7,88416,1151340
울산광역시,2013.06,7.7,88728,1152039
울산광역시,2013.07,7.7,89120,1152765
울산광역시,2013.08,7.8,89681,1154208
울산광역시,2013.09,7.8,90105,1154382
울산광역시,2013.1,7.8,90598,1154956
울산광역시,2013.11,7.9,91029,1155867
울산광역시,2013.12,7.9,91521,1156480
울산광역시,2014.01,8,92128,1157199
울산광역시,2014.02,8,92658,1157627
울산광역시,2014.03,8,93237,1158245
울산광역시,2014.04,8.1,93695,1159234
울산광역시,2014.05,8.1,94107,1160275
울산광역시,2014.06,8.1,94409,1161019
울산광역시,2014.07,8.2,94925,1161538
울산광역시,2014.08,8.2,95440,1162316
울산광역시,2014.09,8.2,95840,1163048
울산광역시,2014.1,8.3,96342,1163690
울산광역시,2014.11,8.3,96889,1166229
울산광역시,2014.12,8.3,97250,1166377
울산광역시,2015.01,8.4,97922,1167232
울산광역시,2015.02,8.4,98388,1167385
울산광역시,2015.03,8.5,99078,1168692
울산광역시,2015.04,8.5,99629,1169433
울산광역시,2015.05,8.6,100166,1169658
울산광역시,2015.06,8.6,100412,1169768
울산광역시,2015.07,8.6,100879,1170232
울산광역시,2015.08,8.7,101296,1170640
울산광역시,2015.09,8.7,101715,1170980
울산광역시,2015.1,8.7,102295,1173050
울산광역시,2015.11,8.8,102773,1174051
울산광역시,2015.12,8.8,103205,1173534
